sep=|
volume|issue|url|title|abstract
21|2||Security Insights|Predicting the future is never easy, but in this first of a series of interviews with infosecurity professionals we ask them to do just that. In this issue, Bob Blakley, Chief Scientist for Tivoli, an IBM company, speaks about his priorities for the year ahead.
21|2||In brief|
21|2||Abstracts of Recent Articles & Literature|
21|2||Events|
21|2||Author Index for Volume 20|
21|2||Subject Index for Volume 20|
21|2||Refereed Papers|
21|2||Guide for Authors|
21|2||The Benefits of a Notification Process in Addressing the Worsening Computer Virus Problem: Results of a Survey and a Simulation Model|Computer viruses present an increasing risk to the integrity of information systems and the functions of a modern business enterprise. Systematic study of this problem can yield better indicators of the impact of computer viruses as well as a better understanding of strategies to reduce that impact.
21|2||Erratum|
21|2||A Novel Key Management Scheme Based on Discrete Logarithms and Polynomial Interpolations|The authors present a novel cryptographic key assignment scheme in order to solve the dynamic access control problems in a partially ordered user hierarchy. By using the scheme based on the discrete logarithms and Newton’s polynomial interpolations, each security class is assigned a secret key that can be used to derive his successors’ secret keys efficiently. The dynamic key management problems, such as adding/deleting classes, adding/deleting relationships, and changing secret keys, are discussed in detail. Moreover, it is unnecessary to consider the status of the security class at lower levels because any user can freely change his/her own secret key for some security reasons.
21|2||Development of Information Security Baselines for Healthcare Information Systems in New Zealand|In 1996 New Zealand had introduced security standard AS/NZCS 4444 based on the British Standard BS 7799, which has recently been accepted as an international standard ISO 17799. This standard is very often referred to as the ‘baseline lane approach’ to the issue of managing information security. On the other hand the health information systems (HIS) are undergoing rapid development both in the number of installed systems as in the law and regulations governing HIS developments and deployment. The project was aimed at reviewing the AS/NZCS 4444 standard from the HIS requirements point of view. In this paper, we began with an overview of healthcare information systems (HIS) infrastructure in New Zealand and associated security issues around privacy and confidentiality, followed by a general review of the security baseline approach. We analyzed each clause of the AS/NZS 4444 with the information collected about technical and non-technical approaches to protecting HIS, consisting of a series of multi-case studies of healthcare organizations that collect, process, store and transmit electronic medical records. Finally, we proposed a new set of information security baselines based on the research to build an information security model for healthcare organizations.
21|2||IFIP Technical Committee|
21|3|http://www.sciencedirect.com/science/journal/01674048/21/3|From the editor-in-chief|
21|3||Security Views|
21|3||It Was DÃ©jÃ  vu all Over Again|
21|3||Acceptance of Subscriber Authentication Methods For Mobile Telephony Devices|Mobile phones are now an accepted part of everyday life, with users becoming more reliant on the services that they can provide. In the vast majority of systems, the only security to prevent unauthorized use of the handset is a four digit Personal Identification Number (PIN). This paper presents the findings of a survey into the opinions of subscribers regarding the need for security in mobile devices, their use of current methods, and their attitudes towards alternative approaches that could be employed in the future. It is concluded that, although the need for security is understood and appreciated, the current PIN-based approach is under-utilized and can, therefore, be considered to provide inadequate protection in many cases. Surveyed users responded positively towards alternative methods of authentication, such as fingerprint scanning and voice verification. Based upon these findings, the paper concludes that a non-intrusive, and possibly hybrid, method of authentication (using a combination of techniques) would best satisfy the needs of future subscribers.
21|3||On Bricks and Walls: Why Building Secure Software is Hard|
21|3||Anti-Terrorism Legislation: The Impact on The Processing of Data|
21|3||In brief|
21|3||Abstracts of Recent Articles & Literature|
21|3||Events|
21|3||International Board of Referees|
21|3||Guide for authors|
21|3||On the Security of Todayâs Online Electronic Banking Systems|Current technology is evolving fast and is constantly bringing new dimensions to our daily life. Electronic banking systems provide us with easy access to banking services. The interaction between user and bank has been substantially improved by deploying ATMs, phone banking, Internet banking, and more recently, mobile banking. This paper discusses the security of today’s electronic banking systems. We focus on Internet and mobile banking and present an overview and evaluation of the techniques that are used in the current systems. The best practice is indicated, together with improvements for the future. The issues discussed in this paper are generally applicable in other electronic services such as E-commerce and E-government.
21|3||A Prototype for Assessing Information Technology Risks in Health Care|Although a vast number of risk-management methodologies have been proposed thus far and even though these methodologies are being applied to all types of organizations quite effectively, a few concerns are raised when the self-same risk-management methodologies are applied to the health-care environment. The authors, therefore, developed a risk-management methodology, entitled “Risk Management in Health Care — using cognitive fuzzy techniques” (RiMaHCoF), that is specifically tailored for the health-care environment. The methodology comprises five successive stages in all, namely initiation, domain analysis, risk assessment, risk analysis and domain monitoring. In the present paper, however, the authors will focus only on the third stage, viz. the risk assessment stage.
21|3||IFIP technical committee 11|
21|4|http://www.sciencedirect.com/science/journal/01674048/21/4|The Sorry State of Law Enforcement|
21|4||Security views|
21|4||Why access control is difficult|
21|4||Security surveys spring crop|What does the latest round of IT security surveys have to tell us? Stephen Hinde samples, savours and pronounces.
21|4||The Klez.H worm dissected|
21|4||The emergence of a comprehensive obligation towards computer security|
21|4||Syndicated crime and international terrorism: the lessons of â9â11â|
21|4||In Brief|
21|4||Digest of recent IT security press coverage|
21|4||Calendar of forthcoming conferences and events|
21|4||Guide for authors|
21|4||International Board of Referees|
21|4||Integrating Software Lifecycle Process Standards with Security Engineering|Since the advent and astronomical rise of the Internet and E-business, organizations must secure their computer systems or risk malicious attacks. While there have been several software lifecycle process standards (SLPS) for both military and industrial software development, their activities and deliverables are not yet integrated with security engineering (SE) activities. This lack of integration has created conflicts among the system development stakeholders (e.g. system acquirers and developers) during secure information systems development projects. This paper proposes an integration model that interweaves all the process activities and deliverables of SLPS with SE activities, taking IEEE/EIA 12207 as an example of SLPS. This model provides practical guidelines for the development of secure information systems while informing stakeholders how SLPS is related to the SE activities.
21|4||The Development of Access Control Policies for Information Technology Systems|The identification of the major information technology (IT) access control policies is required to direct “best practice” approaches within the IT security program of an organisation. In demonstrating the need for security access control policies in the IT security program, it highlights the significant shift away from centralised mainframes towards distributed networked computing environments. The study showed that the traditional and proven security control mechanisms used in the mainframe environments were not applicable to distributed systems, and as a result, a number of inherent risks were identified with the new technologies.
21|4||An Efficient and Practical Solution to Remote Authentication: Smart Card|The smart card-based scheme is a very promising and practical solution to remote authentication. Compared with other smart card-based schemes, our solution achieves more functionality and requires much less computational cost. These important merits include: (1) there is no verification table; (2) users can freely choose their passwords; (3) the communication cost and the computational cost is very low; and (4) it provides mutual authentication between the user and the server.
21|4||IFIP technical committee 11|
21|5|http://www.sciencedirect.com/science/journal/01674048/21/5|Taking a stand on hackers|What should our relationship with the hacking community be? You may remember a news item in last month’s ‘Security Views’ that concerned ‘ethical hacking’ and ‘benevolent hacking’. Recall, please, that a young man from India who once defaced a website and then told the owner how to close the site to attacks was later hired as a security consultant by a US Government agency. Then the ‘Dynamic Duo’ hacked the FAA to expose its vulnerability to external attack. Somehow, I cannot get these stories and the issues behind them out of my mind, so I’ll wrestle with them in this month’s editorial. The main issue to be addressed is the type and level of relationship with the hacking community we as information security professionals should maintain.
21|5||Security Views|
21|5||Security crisis management â the basics|Of the more pervasive problems in any kind of security event is how the security event is managed from the inception to the end. There’s a lot written about how to manage a specific incident or how to deal with a point problem such as a firewall log, but little tends to be written about how to deal with the management of a security event as part of corporate crisis management. This article will focus on the basics of security crisis management and of the logical steps required to ensure that a security crisis does not get out of hand.
21|5||Information security policy â what do international information security standards say?|One of the most important information security controls, is the information security policy. This vital direction-giving document is, however, not always easy to develop and the authors thereof battle with questions such as what constitutes a policy. This results in the policy authors turning to existing sources for guidance. One of these sources is the various international information security standards. These standards are a good starting point for determining what the information security policy should consist of, but should not be relied upon exclusively for guidance. Firstly, they are not comprehensive in their coverage and furthermore, tending to rather address the processes needed for successfully implementing the information security policy. It is far more important the information security policy must fit in with the organisation’s culture and must therefore be developed with this in mind.
21|5||Much Ado About Nothing: Win32.Perrun|
21|5||Trusted â¦orâ¦ trustworthy: the search for a new paradigm for computer and network security1|On the occasion of the presentation of the Kristian Beckman Award for 2002 it is appropriate to pause and reflect on the state of computer and associated data network security at the start of the new millennium; appropriately in a country that itself pioneered the use of encryption some thousands of years ago. This paper sets out a number of major questions and challenges which include:
21|5||Enterprise in focus at NetSec 2002|NetSec 2002 took place in San Francisco, amid industry reflection on the balance to be struck between combatting cyber-terrorism and safeguarding civil liberties post-9-11. Brian McKenna reports on the punditry and the pedagogy at the CSI’s event, focusing on security in the enterprise.
21|5||The perils of privacy|
21|5||Digest of recent IT security press coverage|
21|5||In brief|
21|5||Events|
21|5||Guide for Authors|
21|5||International Board of Referees|
21|5||Use of K-Nearest Neighbor classifier for intrusion detection1|A new approach, based on the k-Nearest Neighbor (kNN) classifier, is used to classify program behavior as normal or intrusive. Program behavior, in turn, is represented by frequencies of system calls. Each system call is treated as a word and the collection of system calls over each program execution as a document. These documents are then classified using kNN classifier, a popular method in text categorization. This method seems to offer some computational advantages over those that seek to characterize program behavior with short sequences of system calls and generate individual program profiles. Preliminary experiments with 1998 DARPA BSM audit data show that the kNN classifier can effectively detect intrusive attacks and achieve a low false positive rate.
21|5||Steganographic Method for Secure Communications|Cryptographic methods secure an important message by encrypting it to an unrecognized form of data which may arouse the interest of cryptanalysis for part of the recipients. Steganographic methods hide the encrypted message in cover carriers so that it cannot be seen while it is transmitted on public communication channels such as computer network. Many steganogrphic methods embed a large amount of the secret information in the first k LSBs of the pixels of the cover images. Because of the imperfect sensibility of the human visual system, the existence of the embedded secret information can be imperceptible. Unfortunately, the hidden secret information may be discovered by the common-cover-carrier attack if it has not been appropriately disposed. In this paper, an LSB-based steganographic method is proposed to resolve this problem. By using variable-size insertion and redundant Gaussion noise adding, the stego-images created with the proposed method can survive both the human visual system and the common-cover-carrier attack. Moreover, many cryptographic protocols are involved in the proposed method to resolve the problems of security and key management that may be encountered in other steganogrpahic methods. The proposed method is hence suitable for secure communications.
21|5||The Open Source approach â opportunities and limitations with respect to security and privacy*|Today’s software often does not fulfil basic security or privacy requirements. Some people regard the Open Source paradigm as the solution to this problem. First, we carefully explain the security and privacy aspects of Open Source, which in particular offer the possibility for a dramatic increase in trustworthiness for and autonomy of the user. We show which expectations for an improvement of the software trustworthiness dilemma are realistic. Finally, we describe measures necessary for developing secure and trustworthy Open Source systems.
21|5||IFIP Technical committee 11|
21|6|http://www.sciencedirect.com/science/journal/01674048/21/6|From the editor-in-chief: The Revenger's Tragedy|
21|6||Security Views|
21|6||The Blue Screen of Death and other deadly bugs|
21|6||I-Worm.Lentin (aka Yaha)|
21|6||The USâs National Strategy for Homeland Security|This article briefly reviews the National Strategy which defines the US’s approach to counter future terrorist activity. In the context of computer security and privacy, the chapters on ‘Protecting Critical Infrastructure’, ‘Information Sharing and Systems’ and ‘Law’ are particularly relevant. The Strategy is also important, because all western democracies will be considering the same counter-terrorism imperatives, and are likely to consider similar security enhancing mechanisms as proposed in the Strategy.
21|6||Policy enforcement in the workplace|It is well known, at least among true security professionals, that formal policy is a prerequisite of security. While many organizations have security policy of varying types, having policy and being able to enforce it are totally different things. This writing looks at the importance of formal security policy, and then presents and discusses a new set of tools that provide a ready method for assuring critical policy enforcement in the workplace.
21|6||White collar crime: a handmaiden of international tech terrorism|
21|6||Palladium, fraud, and surviving terrorism â Compsec 2002: Preview of Compsec 2002, 30 Octâ1 Nov, Queen Elizabeth II Conference Centre, Westminster, London, UK|This year’s Compsec addresses security issues brought to the fore by the terrorist attacks and frauds that have rocked the US in the last year. Sarah Hilley, Editor of Computer Fraud & Security, and Network Security previews the event.
21|6||A framework for understanding and predicting insider attacks|In this paper an insider attack is considered to be deliberate misuse by those who are authorized to use computers and networks. Applying this definition in real-life settings to determine whether or not an attack was caused by an insider is often, however, anything but straightforward. We know very little about insider attacks, and misconceptions concerning insider attacks abound. The belief that “most attacks come from inside” is held by many information security professionals, for example, even though empirical statistics and firewall logs indicate otherwise. This paper presents a framework based on previous studies and models of insider behavior as well as first-hand experience in dealing with insider attacks. This framework defines relevant types of insider attack-related behaviors and symptoms—“indicators” that include deliberate markers, meaningful errors, preparatory behaviors, correlated usage patterns, verbal behavior and personality traits. From these sets of indicators, clues can be pieced together to predict and detect an attack. The presence of numerous small clues necessitates the use of quantitative methods; multiple regression equations appear to be a particularly promising approach for quantifying prediction.
21|6||Digest of recent IT security press coverage|
21|6||in brief|
21|6||Events|
21|6||Refereed papers|
21|6||Principles and requirements for a secure e-voting system|Electronic voting (e-voting) is considered a means to further enhance and strengthen the democratic processes in modern information societies. E-voting should first comply with the existing legal and regulatory framework. Moreover, e-voting should be technically implemented in such a way that ensures adequate user requirements. As a result, the aim of this paper is twofold. Firstly, to identify the set of generic constitutional requirements, which should be met when designing an e-voting system for general elections. This set will lead to the specific (design) principles of a legally acceptable e-voting system. Second, to identify, using the Rational Unified Process, the requirements of an adequately secure e-voting system. These requirements stem from the design principles identified previously. The paper concludes that an e-voting capability should, for the time being, be considered only as a complementary means to the traditional election processes. This is mainly due to the digital divide, to the inherent distrust in the e-voting procedure, as well as to the inadequacy of the existing technological means to meet certain requirements.
21|6||University systems security logging: who is doing it and how far can they go?|The importance of providing a secure environment for individual and corporate data, research, and communications has grown to critical proportions as more of the mission and business of colleges and universities is carried out over networked information infrastructures. System administrators must implement new, more extensive processes to protect data, to identify and eliminate vulnerabilities, and to find and manage abuses of the systems they manage. They have responded by increasing the network and major systems logging and monitoring efforts and want to do more. But how far can they go before their logging for the sake of security becomes surveillance and a violation of student record privacy under the Family Educational Rights and Privacy Act (FERPA)? What systems are they logging? How are they managing logs? What training have they had to support their work in the areas of security and data management? What processes are in place to manage log data from unauthorized access?
21|6||Hierarchical access control based on Chinese Remainder Theorem and symmetric algorithm|This paper presents an improvement in a cryptographic key assignment scheme that is proposed by Kuo et al. Considering the problem of dynamic access control in a user hierarchy, such an improvement focuses on the ability to implement easily. Moreover, this improvement is an attempt to greatly reduce the computation time and the storage size required by the key generation and the key derivation phases in Kuo’s scheme.
21|6||IFIP technical committee 11|
21|7|http://www.sciencedirect.com/science/journal/01674048/21/7|The US Governmentâ bigger and better information security?|
21|7||Security Views|
21|7||Note from the Publishers|
21|7||Spam, scams, chains, hoaxes and other junk mail|
21|7||Bugbear|
21|7||Trends in academic research: vulnerabilities analysis and intrusion detection|
21|7||Managed Security Services â new economy relic or wave of the future?|Is IT security ready to go the way of physical security? Should it be done in-house, or should corporates start eating out? Brian McKenna takes some soundings.
21|7||Vulnerabilities categories for intrusion detection systems|
21|7||Security policy update|This article reviews the recent spate of public policy initiatives which will impact on an organization’s approach towards the security of its data.
21|7||Technology and Electronic Communications Act 2000|
21|7||Digest of recent IT security press coverage|
21|7||In brief|
21|7||Events|
21|7||International Board of Referees|
21|7||Guide for authors|
21|7||Cyberterrorism?|The term cyberterrorism is becoming increasingly common in the popular culture, yet a solid definition of the word seems to be hard to come by. While the phrase is loosely defined, there is a large amount of subjectivity in what exactly constitutes cyberterrorism. In the aftermath of the September 11th attacks, this is somewhat disconcerting. In an attempt to define cyberterrorism more logically, a study is made of definitions and attributes of terrorism and terrorist events. From these attributes a list of attributes for traditional terrorism is developed. This attribute list is then examined in detail with the addition of the computer and the Internet considered for each attribute. Using this methodology, the online world and terrorism is synthesized to produce a broader but more useful assessment of the potential impact of computer-savvy terrorists. Most importantly, the concept of ‘traditional’ cyberterrorism, which features the computer as the target or the tool is determined to be only a limited part of the true risk faced. Finally, the authors discuss the impact this new view of cyberterrorism has on the way in which one should build one’s defenses. In particular, the breadth of the issue poses significant questions for those who argue for vertical solutions to what is certainly a horizontal problem. Thus, the validity of special cyberterrorism task forces that are disconnected or loosely connected with other agencies responsible for fighting the general problem of terrorism is questioned, and a broader, more inclusive method suggested.
21|7||Applying digital rights management systems to privacy rights management|Disclaimer
21|7||An enhancement of timestamp-based password authentication scheme|Yang and Shieh proposed a timestamp-based password authentication scheme. Chan and Cheng proved that it is insecure. In this paper, we will give a further cryptanalysis of the scheme, and give an easier attack on it. Finally, we will propose an improved scheme that can withstand both of the attacks. Compared to other authentication schemes, this improved scheme allows the host to authenticate a user only with his login request. The host need not keep any secret or information of the user.
21|7||IFIP technical committee 11|
21|8|http://www.sciencedirect.com/science/journal/01674048/21/8|The gap between cryptography and information security|Few controls available to information security professionals today are more potentially powerful than is encryption. Among the many important benefits of encryption are data confidentiality, integrity of data and system files, protection against repudiation in business and other transactions, assurance of individuals’ identity, protection against cheating in voting and contract signing, and others. Security professionals are required to know at least the basics of cryptography to pass professional certification tests such as the CISSP exam; they must often know much more to be able to be proficient on the job. A number of vendors have produced impressive encryption products for desktop encryption, authentication methods, virtual private networks (VPNs), and digital signatures. Significant advances in cryptography and cryptanalysis research have also occurred over the years.
21|8||Security Views|
21|8||Compsec 2002: the complete security circle|
21|8||KLEZ H|
21|8||Giga Security|The flow of information, within organizations, between networks, and from single users to other individuals and networks, is commonly at rates that only a few years ago were dreams. Earlier methods for the detection and prevention of malicious activities are anywhere from inefficient to unworkable with transmissions at the giga speeds that are prevalent today. This writing sets forth the problems and threats associated with these new high speed transmissions, and presents methodologies and systems for treating them.
21|8||Global Trust, Certification and (ISC)2|With the onset of the global network economy, the conventional wisdom about information security and privacy protection is undergoing serious re-evaluation.
21|8||Policy challenges in building dependability in global infrastructures|[This paper was given at Compsec 2002, in London, on 30 October 2002].
21|8||Digest of recent IT security press coverage: Compiled by Bill McKenna|
21|8||In brief: Compiled by Bill McKenna|
21|8||Events|
21|8||Guide for Authors|
21|8||International Board of Referees|
21|8||Individual Authentication in Multiparty Communications|In this paper we introduce a new authentication scheme to achieve individual authentication in group communications. The scheme is particularly efficient and suitable for applications where users require to transmit stream of data of undefined length through noisy channels. Our scheme is in fact, robust against loss of packets during the transmission. We present the scheme called chained stream authentication (CSA) and then we prove that the scheme is conditionally secure. We then describe two variations of CSA, one interactive to use when multicast is available and a timed version suitable for broadcast communications. We conclude by describing our implementation of the timed version that is integrated and fully compatible with RAT.
21|8||Differentially secure multicasting and its implementation methods|Though the areas of secure multicast group architecture, key distribution and sender authentication are under scrutiny, one topic that has not been explored is how to integrate these with multi-level security. Multi-level security is the ability to distinguish subjects according to classification levels, which determines to what degree they can access confidential objects. In the case of groups, this means that some members can exchange messages at a higher sensitivity level than others. The Bell-La Padula model [BL76] outlines the rules of these multi-level accesses. In multicast groups that employ multi-level security, some of these rules are not desirable so a modified set of rules is developed in this paper and is termed differential security.
21|8||A practical key management scheme for access control in a user hierarchy|In a user hierarchy we say that a security class is subordinate to another security class if the former has a lower security privilege than the latter. To implement such a hierarchical structure, it is often desirable to allow the user of each security class to derive the keys of its subordinating classes. This problem has been extensively studied but the existing solutions have various drawbacks. In this paper, we present a practical solution to this problem, which is an efficient key management scheme that needs only a reasonable amount of extra storage. It is secure because illegal key derivations are prevented, and key replacements do not reveal information about the relationship between the old key and the new key. It is also very flexible in that it supports convenient topological changes and membership updates. Furthermore, it provides a solution to the ex-member problem, that has been ignored in many existing research works.
21|8||IFIP technical committee 11|
22|1|http://www.sciencedirect.com/science/journal/01674048/22/1|From the editor-in-chief|
22|1||Security views|
22|1||Time cost$ money|
22|1||Reseacrh in cryptography and security mechanisms|
22|1||Computer forensics|
22|1||Security in a Flash|A new class of devices has started appearing on the market in large numbers. They are about the size of a typical house key, weigh next to nothing, plug in to USB ports, and provide from 8 megabytes to several gigabytes of removable and easily transportable storage. This article looks at the possible security benefits of such devices.
22|1||A tangled Web of libel lies?|
22|1||UK police promise charter to guard good names|
22|1||LIRVA virus|
22|1||Events|
22|1||Guide for Authors|
22|1||International Board of Referees|
22|1||Efficient anomaly detection by modeling privilege flows using hidden Markov model|Anomaly detection techniques have been devised to address the limitations of misuse detection approaches for intrusion detection with the model of normal behaviors. A hidden Markov model (HMM) is a useful tool to model sequence information, an optimal modeling technique to minimize false-positive error while maximizing detection rate. In spite of high performance, however, it requires large amounts of time to model normal behaviors and determine intrusions, making it difficult to detect intrusions in real-time. This paper proposes an effective HMM-based intrusion detection system that improves the modeling time and performance by only considering the privilege transition flows based on the domain knowledge of attacks. Experimental results show that training with the proposed method is significantly faster than the conventional method trained with all data, without loss of detection performance.
22|1||A quantitative study of Public Key Infrastructures|Public Key Infrastructures have not reached the widespread diffusion expected of them, although they are well understood from a security point of view, because, like many say, the killer application has not been found yet. The lack of a clear understanding of the performance of these systems also contributes significantly to their limited diffusion. Studies have appeared of specific aspects of the operations of PKIs, but no complete studies of the overall system are known.
22|1||A password authentication scheme with secure password updating|Recently, Hwang and Yeh proposed an improvement on the Peyravian-Zunic password scheme. The Hwang-Yeh scheme comprises a password authentication protocol, a password change protocol, and can also provide key distribution. Though the Hwang-Yeh scheme repaired several security problems of the Peyravian-Zunic scheme, it has several security problems: the password change protocol in the Hwang-Yeh scheme is vulnerable to a denial of service attack; and it does not provide the forward secrecy property in session key distribution. Furthermore, we shall fix the Hwang-Yeh scheme to avoid these problems.
22|1||IFIP technical committee 11|
22|2|http://www.sciencedirect.com/science/journal/01674048/22/2|Internet security: whatâs in the future?|Only seven or eight years ago the Internet was still more or less a novelty to many commercial organizations (particularly those outside North America). Many used it sparingly (mostly for email communications); a few others used it for E-commerce and other functions that the Internet was making possible. E-commerce was at the time being sold as a panacea for business; emerging technology such as application firewalls, password filters, and intrusion detection tools seemed to hold great promise for Internet security.
22|2||Security Views|
22|2||The law, cybercrime, risk assessment and cyber protection|
22|2||The circumstances of seizure|Introduction
22|2||Implementing enterprise security: a case study3|Introduction
22|2||Security with unfortunate side effects|
22|2||The economic impact of war with Iraq â asymmetric risks|Concern about war between some Western countries and Iraq has mounted in recent weeks. War with Iraq may have important economic consequences as well as political and security-related consequences. First-order consequences might include increased oil prices and also higher defence expenditure at a time when it appears that tax revenues will be rising much more slowly than government spending. There will also be second order consequences. These will depend on the outcome of war and on whether war achieves its objective of bringing peace and stability to the region or, in fact, makes the region less stable.
22|2||Safeguards for IT managers and staff under the Sarbanes-Oxley Act|
22|2||Events|
22|2||Computers & Security Volume 21 â Author Index|
22|2||Computers & Security Volume 21 â Subject Index|
22|2||International Board of Referees|
22|2||Guide for Authors|
22|2||IP Traceback using header compression|Denial-of-service and other malicious attacks have become increasingly prevalent in recent years. A major issue hindering the ability to trace attacks to their sources is the ease of IP address spoofing which conceals the attackers’ identity. Several techniques, generically named IP traceback, have been proposed to enable tracing of IP packets from destination to source despite IP spoofing. In this paper, we propose a Simple, Novel IP Traceback using Compressed Headers (SNITCH) that is based upon Probabilistic Packet Marking (PPM). This technique employs header compression to increase the number of bits available for insertion of traceback information. Simulations performed on empirical data have shown that 100% of the attack paths can be determined with a maximum of 0.43% false positive paths.
22|2||Dealing with contextual vulnerabilities in code: distinguishing between solutions and pseudosolutions|Vulnerabilities in objects in various operating systems or add-ons continue to surface at a rapid rate, posing a unique security problem, one with which vendors appear to be struggling. Patching a vulnerability discovered in a default system binary, such as the highly publicized sendmail debug vulnerability (this vulnerability has been discussed extensively in the literature and was even exploited in the infamous Internet Worm [1]), is relatively easy. The vendor often simply issues a new version of the binary to replace the vulnerable one. The interface for all applications that invoke this binary remains the same. However, with componentized code, such as in modern object-oriented systems, things do not work quite as smoothly. For example, how should vulnerabilities be patched if an object is vulnerable to attack only if it is used in a certain context, or if only one function out of many is vulnerable? Patching the vulnerability is simple if a function can be replaced. If the vulnerability is contextual and the function has legitimate uses in other areas, however, replacing the function altogether may be inappropriate. What kinds of alternative remedies are appropriate? This paper presents several different approaches to dealing with this difficult problem, and analyzes the strengths and weaknesses of each. Of all the solutions considered, removing code altogether and adding warnings at run time are the least viable. Allowing code to run only if the execution context is correct, permitting only certain callers to execute code, barring certain callers from executing code, and using access control lists to govern access to objects and methods are more reasonable approaches, although each also has limitations.
22|2||A flexible date-attachment scheme on e-cash|The electronic cash payment system is an important technique that has been utilized for electronic commerce. In this paper, we propose a flexible date attaching method to Chaum’s electronic cash scheme, which can also be applied to many other electronic cash schemes. The date attaching method provides an unforgeable and variable scheme to deal with the effective date of e-cash that will allow for many applications. The customer can modify the date slip but it does not become effective until the merchant passes it on to the bank. Also, the usage of this proposed scheme is very flexible, unlike most e-cash schemes that embed an expiration date when e-cash is withdrawn. This scheme still possesses the untraceability property and the computation complexity for customers and merchants is simple when compared to bank operations.
22|2||IFIP technical committee 11|
22|3|http://www.sciencedirect.com/science/journal/01674048/22/3|From the editor-in-chief: Virus and worm trends|I’ll remember the evening of Friday, 24 January for a long time. I had just gotten to sleep when I was awakened by my emergency pager. I jumped out of bed, headed for the nearest phone, and called the number that was displayed on my pager. I reached the person who had initiated the page soon afterwards and learned that a new worm, the ‘MS-SQL Slammer worm’ (which also has other names such as the ‘Sapphire worm’) had struck. Advised that the worm was generating a huge amount of network traffic and that it was targeting port 1434 of Windows systems, I had to make several decisions concerning what to do next. After searching for information about the worm and notifying others with whom I work (as well as CERT/CC, something that unfortunately proved futile) shortly thereafter, I once again went to bed, only to have to deal with the proverbial fallout this worm had created over the next few days.
22|3||Security views|
22|3||Cyber-terrorism in context|Cyber-terrorism has been much discussed in the media, especially at times of heightened international tension. The Institute for Security Technology Studies has tracked previous attacks and, using conflicts such as the Israel-Palestine and India-Pakistan as examples, shows there is a strong correlation between political and military conflicts and the incidence of cyber-terrorism. Research group IDC has recently predicted that in the next year we can expect to experience a cyber-terrorist attack as a result of a war on Iraq, resulting in short term economic disruptions.
22|3||Evidence acquisition|In our last column we discussed the seizure process, stressing the important elements of planning, methodology, interviewing, documentation and thoroughness. The acceptability of evidence gathered will be influenced and possibly accepted or refuted as a result of carrying out the tasks described by these elements in a professional and methodical way. Each step by itself cannot make a successful case, however, any step that is flawed or missed may cause a case to fail.
